INDEX Date,INDEX Price,ABB Date,ABB Price,Alfa laval AB Date,Alfa laval AB Price,Assa Abloy B Date,Assa Abloy B Price,AstraZeneca Date,AstraZeneca Price,Atlas Copco A Date,Atlas Copco A Price,Atlas Copco B Date,Atlas Copco B Price,Boliden Date,Boliden Price,Carlsberg B Date,Carlsberg B Price,Coloplast Date,Coloplast Price,Danske Bank Date,Danske Bank Price,DSV Date,DSV Price,EQT AB Date,EQT AB Price,Essity B Date,Essity B Price,Evolution AB Date,Evolution AB Price,Genmab Date,Genmab Price,H&M B Date,H&M B Price,Hexagon B Date,Hexagon B Price,Investor B Date,Investor B Price,KONE Oyj Date,KONE Oyj Price,LM Ericsson B Date,LM Ericsson B Price,Moller Maersk B Date,Moller Maersk B Price,Neste Oyj Date,Neste Oyj Price,NIBE Industrier B Date,NIBE Industrier B Price,Nokia Oyj Date,Nokia Oyj Price,Nordea Bank Date,Nordea Bank Price,Novo Nordisk B Date,Novo Nordisk B Price,Novozymes B Date,Novozymes B Price,Oersted AS Date,Oersted AS Price,Pandora Date,Pandora Price,SAAB B Date,SAAB B Price,Sampo Oyj A Date,Sampo Oyj A Price,Sandvik AB Date,Sandvik AB Price,SCA B Date,SCA B Price,SEB A Date,SEB A Price,Svenska Handelsbanken A Date,Svenska Handelsbanken A Price,Swedbank A Date,Swedbank A Price,UPM-Kymmene Date,UPM-Kymmene Price,Vestas Wind Date,Vestas Wind Price,Volvo B Date,Volvo B Price,Zealand Pharma Date,Zealand Pharma Price
10/16/2020,"1,898.58",10/9/2020,227,10/9/2020,202.7,10/9/2020,212.4,10/9/2020,965.4,10/9/2020,104.8,10/9/2020,91.3,10/9/2020,235.81,10/2/2020,869.4,10/2/2020,982.6,10/2/2020,84.8,10/2/2020,"1,046.00",10/9/2020,176.5,10/9/2020,296.3,10/9/2020,756.2,10/2/2020,"2,356.00",10/9/2020,161.8,10/9/2020,97.6,10/9/2020,141.5,10/8/2020,72.72,10/9/2020,96.06,10/2/2020,"9,576",10/8/2020,46.62,10/9/2020,59.2,10/8/2020,3.324,10/8/2020,6.873,10/2/2020,218.2,10/2/2020,398.9,10/2/2020,940.6,10/2/2020,484.5,10/9/2020,273.3,10/8/2020,31.08,10/9/2020,169.93,10/9/2020,124.4,10/9/2020,81.32,10/9/2020,72.39,10/9/2020,143.62,10/8/2020,25.95,10/2/2020,209.9,10/9/2020,172.57,10/2/2020,258.6
10/15/2020,"1,878.92",10/8/2020,226.9,10/8/2020,201.5,10/8/2020,214,10/8/2020,965,10/8/2020,103.7,10/8/2020,90.2,10/8/2020,234.62,10/1/2020,865.8,10/1/2020,986.2,10/1/2020,85,10/1/2020,"1,065.50",10/8/2020,175.2,10/8/2020,294.7,10/8/2020,707.2,10/1/2020,"2,330.00",10/8/2020,163.8,10/8/2020,96.1,10/8/2020,142,10/7/2020,73.34,10/8/2020,95.7,10/1/2020,"9,844",10/7/2020,46.77,10/8/2020,59.6,10/7/2020,3.295,10/7/2020,6.79,10/1/2020,220.1,10/1/2020,399.7,10/1/2020,930,10/1/2020,482.4,10/8/2020,269.4,10/7/2020,30.74,10/8/2020,170.6,10/8/2020,125.9,10/8/2020,81.94,10/8/2020,72.96,10/8/2020,144.66,10/7/2020,26.34,10/1/2020,210,10/8/2020,174.63,10/1/2020,252
10/14/2020,"1,911.10",10/7/2020,224.9,10/7/2020,202.8,10/7/2020,212,10/7/2020,954.9,10/7/2020,104,10/7/2020,90.5,10/7/2020,238,9/30/2020,856,9/30/2020,"1,003.50",9/30/2020,86.1,9/30/2020,"1,037.50",10/7/2020,179,10/7/2020,295,10/7/2020,690,9/30/2020,"2,300.00",10/7/2020,164.2,10/7/2020,96.6,10/7/2020,142.5,10/6/2020,72.92,10/7/2020,95.1,9/30/2020,"9,699",10/6/2020,46.26,10/7/2020,58.8,10/6/2020,3.366,10/6/2020,6.848,9/30/2020,219.7,9/30/2020,399.9,9/30/2020,875.4,9/30/2020,457.7,10/7/2020,268.4,10/6/2020,31.07,10/7/2020,170.93,10/7/2020,126.7,10/7/2020,81.8,10/7/2020,72.69,10/7/2020,143.82,10/6/2020,26.3,9/30/2020,206,10/7/2020,173.82,9/30/2020,241.6
10/13/2020,"1,912.19",10/6/2020,225.2,10/6/2020,196.3,10/6/2020,210.6,10/6/2020,962.2,10/6/2020,103.9,10/6/2020,90,10/6/2020,235.08,9/29/2020,852.2,9/29/2020,"1,010.00",9/29/2020,84.5,9/29/2020,"1,052.00",10/6/2020,177.8,10/6/2020,297.8,10/6/2020,666.6,9/29/2020,"2,354.00",10/6/2020,163.3,10/6/2020,96.1,10/6/2020,143.2,10/5/2020,75.08,10/6/2020,95.98,9/29/2020,"9,647",10/5/2020,46.77,10/6/2020,58.9,10/5/2020,3.326,10/5/2020,6.747,9/29/2020,222.2,9/29/2020,406.8,9/29/2020,887.6,9/29/2020,461,10/6/2020,272.6,10/5/2020,31.06,10/6/2020,169.7,10/6/2020,124.6,10/6/2020,82.64,10/6/2020,73.33,10/6/2020,145.64,10/5/2020,26.24,9/29/2020,197.8,10/6/2020,171.9,9/29/2020,236.2
10/12/2020,"1,918.01",10/5/2020,223.9,10/5/2020,194.3,10/5/2020,212.8,10/5/2020,973.3,10/5/2020,105.1,10/5/2020,91.1,10/5/2020,240.28,9/28/2020,858,9/28/2020,980,9/28/2020,84,9/28/2020,"1,026.00",10/5/2020,178.8,10/5/2020,298.8,10/5/2020,675,9/28/2020,"2,350.00",10/5/2020,160.6,10/5/2020,97.1,10/5/2020,144.9,10/2/2020,74.66,10/5/2020,95.56,9/28/2020,"9,374",10/2/2020,46.18,10/5/2020,59.5,10/2/2020,3.266,10/2/2020,6.591,9/28/2020,221.1,9/28/2020,408.7,9/28/2020,881.6,9/28/2020,465.8,10/5/2020,267.2,10/2/2020,29.94,10/5/2020,169.27,10/5/2020,125.1,10/5/2020,81.42,10/5/2020,72.64,10/5/2020,144.46,10/2/2020,26.01,9/28/2020,194.9,10/5/2020,171.9,9/28/2020,230.6
10/9/2020,"1,891.34",10/2/2020,221,10/2/2020,190.6,10/2/2020,212.5,10/2/2020,972.1,10/2/2020,103.1,10/2/2020,89.2,10/2/2020,235.63,9/25/2020,842.6,9/25/2020,975,9/25/2020,80.3,9/25/2020,"1,025.50",10/2/2020,177.45,10/2/2020,297.3,10/2/2020,651,9/25/2020,"2,288.00",10/2/2020,161.8,10/2/2020,95.9,10/2/2020,143.4,10/1/2020,73.9,10/2/2020,94.98,9/25/2020,"9,315",10/1/2020,46.65,10/2/2020,59.4,10/1/2020,3.287,10/1/2020,6.593,9/25/2020,219.7,9/25/2020,397.5,9/25/2020,880,9/25/2020,453.7,10/2/2020,260.4,10/1/2020,29.76,10/2/2020,164.65,10/2/2020,124,10/2/2020,80.16,10/2/2020,71.83,10/2/2020,142.9,10/1/2020,25.89,9/25/2020,191.4,10/2/2020,165.31,9/25/2020,227.6
10/8/2020,"1,875.55",10/1/2020,221.5,10/1/2020,194.4,10/1/2020,209.2,10/1/2020,978.3,10/1/2020,105.3,10/1/2020,91.3,10/1/2020,239.1,9/24/2020,840,9/24/2020,979.6,9/24/2020,82.2,9/24/2020,"1,014.00",10/1/2020,176.8,10/1/2020,301.6,10/1/2020,618.2,9/24/2020,"2,254.00",10/1/2020,164.2,10/1/2020,97.6,10/1/2020,144.8,9/30/2020,75.06,10/1/2020,96.14,9/24/2020,"9,153",9/30/2020,44.97,10/1/2020,59.4,9/30/2020,3.35,9/30/2020,6.487,9/24/2020,218.7,9/24/2020,399.4,9/24/2020,864,9/24/2020,456,10/1/2020,264.4,9/30/2020,29.41,10/1/2020,167.13,10/1/2020,124.2,10/1/2020,79.74,10/1/2020,72.33,10/1/2020,142.86,9/30/2020,25.99,9/24/2020,191.6,10/1/2020,167.08,9/24/2020,226.2
10/7/2020,"1,865.79",9/30/2020,221.2,9/30/2020,198.8,9/30/2020,210.1,9/30/2020,985.8,9/30/2020,105.2,9/30/2020,91.8,9/30/2020,243.48,9/23/2020,837.2,9/23/2020,991,9/23/2020,83.3,9/23/2020,"1,013.00",9/30/2020,174.2,9/30/2020,302.8,9/30/2020,594.8,9/23/2020,"2,289.00",9/30/2020,154.8,9/30/2020,96.8,9/30/2020,146.8,9/29/2020,75.86,9/30/2020,98.28,9/23/2020,"9,367",9/29/2020,45.57,9/30/2020,57.8,9/29/2020,3.37,9/29/2020,6.416,9/23/2020,222.8,9/23/2020,403.5,9/23/2020,880,9/23/2020,471.8,9/30/2020,264.5,9/29/2020,29.52,9/30/2020,167.41,9/30/2020,123,9/30/2020,79.64,9/30/2020,72.16,9/30/2020,140.74,9/29/2020,26.14,9/23/2020,193.6,9/30/2020,165.41,9/23/2020,230
10/6/2020,"1,860.54",9/29/2020,222.5,9/29/2020,204.1,9/29/2020,211.5,9/29/2020,989.8,9/29/2020,107.6,9/29/2020,94.8,9/29/2020,243.02,9/22/2020,841.8,9/22/2020,976.4,9/22/2020,82.8,9/22/2020,"1,000.00",9/29/2020,178.45,9/29/2020,305.2,9/29/2020,611.8,9/22/2020,"2,414.00",9/29/2020,154.1,9/29/2020,98.6,9/29/2020,147.1,9/28/2020,75,9/29/2020,98.1,9/22/2020,"9,274",9/28/2020,46.34,9/29/2020,58.1,9/28/2020,3.312,9/28/2020,6.46,9/22/2020,218.6,9/22/2020,403.6,9/22/2020,860,9/22/2020,466,9/29/2020,264.2,9/28/2020,29.77,9/29/2020,166.32,9/29/2020,124.8,9/29/2020,79.1,9/29/2020,71.89,9/29/2020,140.64,9/28/2020,26.61,9/22/2020,191.8,9/29/2020,166.46,9/22/2020,226.4
10/5/2020,"1,872.64",9/28/2020,222.3,9/28/2020,204.9,9/28/2020,212,9/28/2020,998.2,9/28/2020,107.2,9/28/2020,94,9/28/2020,242.11,9/21/2020,835.2,9/21/2020,983.2,9/21/2020,82,9/21/2020,982.2,9/28/2020,178.4,9/28/2020,307.1,9/28/2020,604.2,9/21/2020,"2,428.00",9/28/2020,152.6,9/28/2020,96.7,9/28/2020,147.3,9/25/2020,73.46,9/28/2020,97.1,9/21/2020,"8,814",9/25/2020,46.29,9/28/2020,58.1,9/25/2020,3.242,9/25/2020,6.254,9/21/2020,217.5,9/21/2020,405.8,9/21/2020,854.8,9/21/2020,460.6,9/28/2020,263.1,9/25/2020,28.85,9/28/2020,164.79,9/28/2020,126.2,9/28/2020,79.36,9/28/2020,72.81,9/28/2020,141.74,9/25/2020,25.7,9/21/2020,193,9/28/2020,168.18,9/21/2020,229.8
10/2/2020,"1,849.68",9/25/2020,219.8,9/25/2020,199.3,9/25/2020,207.3,9/25/2020,992.8,9/25/2020,102.9,9/25/2020,90,9/25/2020,239.92,9/18/2020,866.6,9/18/2020,"1,000.50",9/18/2020,84.4,9/18/2020,989.2,9/25/2020,167.6,9/25/2020,304.7,9/25/2020,578,9/18/2020,"2,432.00",9/25/2020,147.2,9/25/2020,92.3,9/25/2020,143.2,9/24/2020,73.38,9/25/2020,95.48,9/18/2020,"9,205",9/24/2020,47.3,9/25/2020,56.2,9/24/2020,3.296,9/24/2020,6.269,9/18/2020,217.5,9/18/2020,412.6,9/18/2020,856.6,9/18/2020,474.6,9/25/2020,258.5,9/24/2020,28.93,9/25/2020,159.61,9/25/2020,123,9/25/2020,76.56,9/25/2020,71.22,9/25/2020,137.92,9/24/2020,26.04,9/18/2020,195.2,9/25/2020,159.34,9/18/2020,232.8
10/1/2020,"1,855.71",9/24/2020,219.8,9/24/2020,198.5,9/24/2020,205.8,9/24/2020,994.5,9/24/2020,101.5,9/24/2020,88.6,9/24/2020,239.74,9/17/2020,887,9/17/2020,990.8,9/17/2020,86.6,9/17/2020,996.8,9/24/2020,159.95,9/24/2020,302.4,9/24/2020,574.6,9/17/2020,"2,364.00",9/24/2020,146.6,9/24/2020,91.1,9/24/2020,141.5,9/23/2020,73.86,9/24/2020,96.02,9/17/2020,"9,330",9/23/2020,48.14,9/24/2020,56.1,9/23/2020,3.381,9/23/2020,6.33,9/17/2020,217.6,9/17/2020,412.5,9/17/2020,861.4,9/17/2020,488.5,9/24/2020,257,9/23/2020,29.26,9/24/2020,164.6,9/24/2020,121.8,9/24/2020,77.12,9/24/2020,71.39,9/24/2020,139.24,9/23/2020,26.42,9/17/2020,194.8,9/24/2020,159.53,9/17/2020,231.2
9/30/2020,"1,848.06",9/23/2020,218,9/23/2020,199.4,9/23/2020,207.2,9/23/2020,"1,012.20",9/23/2020,103.3,9/23/2020,90.4,9/23/2020,241.93,9/16/2020,869.6,9/16/2020,"1,002.00",9/16/2020,87.8,9/16/2020,992.6,9/23/2020,159.75,9/23/2020,306,9/23/2020,569,9/16/2020,"2,354.00",9/23/2020,149.8,9/23/2020,92.1,9/23/2020,141.9,9/22/2020,73.38,9/23/2020,96.7,9/16/2020,"9,224",9/22/2020,48.57,9/23/2020,55.9,9/22/2020,3.356,9/22/2020,6.346,9/16/2020,215.2,9/16/2020,417.8,9/16/2020,869.6,9/16/2020,490,9/23/2020,259.9,9/22/2020,29.12,9/23/2020,167.74,9/23/2020,121.3,9/23/2020,78.06,9/23/2020,71.91,9/23/2020,140.46,9/22/2020,26.1,9/16/2020,193.6,9/23/2020,161.73,9/16/2020,230.2
9/29/2020,"1,855.53",9/22/2020,215.6,9/22/2020,201.4,9/22/2020,207.7,9/22/2020,980.2,9/22/2020,101.6,9/22/2020,89.1,9/22/2020,245.12,9/15/2020,863.8,9/15/2020,"1,022.50",9/15/2020,87.6,9/15/2020,972.8,9/22/2020,158.55,9/22/2020,303.3,9/22/2020,568.4,9/15/2020,"2,319.00",9/22/2020,148.8,9/22/2020,92.1,9/22/2020,141.3,9/21/2020,71.5,9/22/2020,96.48,9/15/2020,"9,091",9/21/2020,47.41,9/22/2020,55.2,9/21/2020,3.337,9/21/2020,6.285,9/15/2020,213.9,9/15/2020,411.3,9/15/2020,856.2,9/15/2020,500,9/22/2020,263.2,9/21/2020,29.51,9/22/2020,167.36,9/22/2020,119.5,9/22/2020,77.8,9/22/2020,72.04,9/22/2020,138.46,9/21/2020,26.13,9/15/2020,190,9/22/2020,159.91,9/15/2020,227.8
9/28/2020,"1,844.62",9/21/2020,213.8,9/21/2020,202,9/21/2020,208.3,9/21/2020,977.8,9/21/2020,100.6,9/21/2020,88,9/21/2020,244.67,9/14/2020,861.4,9/14/2020,993.8,9/14/2020,87.9,9/14/2020,967.8,9/21/2020,154.35,9/21/2020,301,9/21/2020,571.8,9/14/2020,"2,275.00",9/21/2020,149.2,9/21/2020,91.3,9/21/2020,140.8,9/18/2020,73,9/21/2020,94.62,9/14/2020,"9,286",9/18/2020,48.61,9/21/2020,54.8,9/18/2020,3.483,9/18/2020,6.577,9/14/2020,209.8,9/14/2020,409.7,9/14/2020,856.2,9/14/2020,491.8,9/21/2020,263.4,9/18/2020,30.94,9/21/2020,167.84,9/21/2020,120.2,9/21/2020,78.18,9/21/2020,71.72,9/21/2020,137.18,9/18/2020,27.25,9/14/2020,188.8,9/21/2020,157.66,9/14/2020,224
9/25/2020,"1,805.39",9/18/2020,221.6,9/18/2020,210.5,9/18/2020,216,9/18/2020,995.1,9/18/2020,104.4,9/18/2020,92.2,9/18/2020,251.79,9/11/2020,854.4,9/11/2020,"1,006.00",9/11/2020,87.9,9/11/2020,979.6,9/18/2020,160.55,9/18/2020,306.4,9/18/2020,593,9/11/2020,"2,255.00",9/18/2020,157.8,9/18/2020,96.7,9/18/2020,146.2,9/17/2020,72.6,9/18/2020,98.26,9/11/2020,"9,093",9/17/2020,48.79,9/18/2020,56.7,9/17/2020,3.507,9/17/2020,6.696,9/11/2020,209.1,9/11/2020,412,9/11/2020,861.4,9/11/2020,499.4,9/18/2020,276.1,9/17/2020,30.49,9/18/2020,176.17,9/18/2020,123.5,9/18/2020,81.38,9/18/2020,74.28,9/18/2020,141.4,9/17/2020,27.28,9/11/2020,188.3,9/18/2020,163.45,9/11/2020,216.8
9/24/2020,"1,799.35",9/17/2020,221.3,9/17/2020,208,9/17/2020,212.7,9/17/2020,989.6,9/17/2020,102.5,9/17/2020,89.7,9/17/2020,249.23,9/10/2020,866,9/10/2020,"1,007.50",9/10/2020,90.1,9/10/2020,987.4,9/17/2020,159.05,9/17/2020,307,9/17/2020,582.8,9/10/2020,"2,248.00",9/17/2020,160.6,9/17/2020,96.7,9/17/2020,143.9,9/16/2020,73.36,9/17/2020,97,9/10/2020,"9,695",9/16/2020,47.62,9/17/2020,55.8,9/16/2020,3.527,9/16/2020,6.786,9/10/2020,207.6,9/10/2020,401.8,9/10/2020,861,9/10/2020,500,9/17/2020,280.8,9/16/2020,30.48,9/17/2020,173.5,9/17/2020,122,9/17/2020,84.3,9/17/2020,75.89,9/17/2020,149.32,9/16/2020,27.48,9/10/2020,188.3,9/17/2020,162.97,9/10/2020,217
9/23/2020,"1,832.83",9/16/2020,222.9,9/16/2020,208.8,9/16/2020,212.2,9/16/2020,978.6,9/16/2020,102.1,9/16/2020,89.5,9/16/2020,248.23,9/9/2020,862,9/9/2020,"1,011.00",9/9/2020,90.1,9/9/2020,988.6,9/16/2020,158,9/16/2020,302.1,9/16/2020,584.8,9/9/2020,"2,268.00",9/16/2020,160.6,9/16/2020,96.5,9/16/2020,145.3,9/15/2020,73.16,9/16/2020,96.34,9/9/2020,"9,557",9/15/2020,46.41,9/16/2020,56,9/15/2020,3.522,9/15/2020,6.644,9/9/2020,209.8,9/9/2020,394.6,9/9/2020,868,9/9/2020,497.7,9/16/2020,283.4,9/15/2020,30.19,9/16/2020,173.98,9/16/2020,121.1,9/16/2020,85.34,9/16/2020,80.34,9/16/2020,150.92,9/15/2020,26.29,9/9/2020,191,9/16/2020,163.92,9/9/2020,220.2
9/22/2020,"1,824.66",9/15/2020,222.3,9/15/2020,208,9/15/2020,210.3,9/15/2020,979.5,9/15/2020,101.1,9/15/2020,88.4,9/15/2020,241.84,9/8/2020,865.4,9/8/2020,986.4,9/8/2020,89.3,9/8/2020,953.2,9/15/2020,162.05,9/15/2020,301.6,9/15/2020,585,9/8/2020,"2,204.00",9/15/2020,158.2,9/15/2020,95.4,9/15/2020,143,9/14/2020,72.38,9/15/2020,96.48,9/8/2020,"9,376",9/14/2020,46.16,9/15/2020,56,9/14/2020,3.474,9/14/2020,6.712,9/8/2020,205.3,9/8/2020,384.6,9/8/2020,848.4,9/8/2020,469.5,9/15/2020,277.7,9/14/2020,30.14,9/15/2020,174.55,9/15/2020,117.1,9/15/2020,83.28,9/15/2020,78.44,9/15/2020,147.54,9/14/2020,26.32,9/8/2020,184,9/15/2020,163.21,9/8/2020,220
9/21/2020,"1,813.29",9/14/2020,221.9,9/14/2020,207.5,9/14/2020,202.6,9/14/2020,951.7,9/14/2020,100.5,9/14/2020,87.7,9/14/2020,241.75,9/7/2020,880,9/7/2020,"1,005.00",9/7/2020,90.1,9/7/2020,970,9/14/2020,160,9/14/2020,301.4,9/14/2020,573.4,9/7/2020,"2,260.00",9/14/2020,142.8,9/14/2020,94.6,9/14/2020,142.3,9/11/2020,72.76,9/14/2020,95.88,9/7/2020,"9,353",9/11/2020,45.77,9/14/2020,55.9,9/11/2020,3.508,9/11/2020,6.637,9/7/2020,206.9,9/7/2020,388.5,9/7/2020,866,9/7/2020,468.9,9/14/2020,276.4,9/11/2020,30.27,9/14/2020,174.17,9/14/2020,116.5,9/14/2020,83.76,9/14/2020,82.22,9/14/2020,148.9,9/11/2020,26.6,9/7/2020,191,9/14/2020,164.55,9/7/2020,228.6
9/18/2020,"1,862.29",9/11/2020,222.5,9/11/2020,206,9/11/2020,200,9/11/2020,951,9/11/2020,100.4,9/11/2020,88.4,9/11/2020,243.57,9/4/2020,871,9/4/2020,999.6,9/4/2020,90.3,9/4/2020,950.2,9/11/2020,167.7,9/11/2020,302.7,9/11/2020,562.8,9/4/2020,"2,178.00",9/11/2020,143,9/11/2020,93.7,9/11/2020,141.9,9/10/2020,72.86,9/11/2020,96.1,9/4/2020,"9,243",9/10/2020,46.23,9/11/2020,55.6,9/10/2020,3.502,9/10/2020,6.769,9/4/2020,204.4,9/4/2020,378.4,9/4/2020,848.2,9/4/2020,465,9/11/2020,270.9,9/10/2020,30.17,9/11/2020,174.88,9/11/2020,117,9/11/2020,83.82,9/11/2020,82.04,9/11/2020,149,9/10/2020,26.34,9/4/2020,184.9,9/11/2020,165.55,9/4/2020,224.8
9/17/2020,"1,856.78",9/10/2020,222.8,9/10/2020,208.2,9/10/2020,199.3,9/10/2020,944,9/10/2020,100.3,9/10/2020,88,9/10/2020,242.75,9/3/2020,885.6,9/3/2020,"1,010.50",9/3/2020,91.4,9/3/2020,968.6,9/10/2020,169.75,9/10/2020,301.2,9/10/2020,560,9/3/2020,"2,263.00",9/10/2020,142.9,9/10/2020,93.1,9/10/2020,142.2,9/9/2020,73.28,9/10/2020,96.42,9/3/2020,"9,395",9/9/2020,45.73,9/10/2020,55.6,9/9/2020,3.575,9/9/2020,6.775,9/3/2020,207,9/3/2020,379.3,9/3/2020,884.6,9/3/2020,472,9/10/2020,269,9/9/2020,30.21,9/10/2020,175.17,9/10/2020,115,9/10/2020,84.88,9/10/2020,83.02,9/10/2020,151.56,9/9/2020,26.32,9/3/2020,193.7,9/10/2020,165.36,9/3/2020,233.2
9/16/2020,"1,856.55",9/9/2020,222.6,9/9/2020,210.8,9/9/2020,202.7,9/9/2020,960,9/9/2020,100.7,9/9/2020,88.7,9/9/2020,247.41,9/2/2020,869,9/2/2020,"1,040.50",9/2/2020,91.7,9/2/2020,983.8,9/9/2020,166.3,9/9/2020,303.4,9/9/2020,570,9/2/2020,"2,337.00",9/9/2020,141.2,9/9/2020,94,9/9/2020,143.2,9/8/2020,70.92,9/9/2020,98,9/2/2020,"9,347",9/8/2020,45.01,9/9/2020,56,9/8/2020,3.571,9/8/2020,6.67,9/2/2020,207,9/2/2020,385.1,9/2/2020,901.6,9/2/2020,462.3,9/9/2020,268.4,9/8/2020,29.72,9/9/2020,177.12,9/9/2020,116,9/9/2020,85.16,9/9/2020,82.66,9/9/2020,151.68,9/8/2020,26.03,9/2/2020,195.3,9/9/2020,164.11,9/2/2020,239
9/15/2020,"1,837.55",9/8/2020,219.5,9/8/2020,206.1,9/8/2020,200.9,9/8/2020,963.5,9/8/2020,98.4,9/8/2020,86.3,9/8/2020,244.58,9/1/2020,860,9/1/2020,"1,042.00",9/1/2020,94,9/1/2020,963.6,9/8/2020,163.05,9/8/2020,297.6,9/8/2020,568,9/1/2020,"2,348.00",9/8/2020,143.8,9/8/2020,91.9,9/8/2020,139.3,9/7/2020,70.86,9/8/2020,97.06,9/1/2020,"9,299",9/7/2020,45.98,9/8/2020,55.4,9/7/2020,3.642,9/7/2020,6.803,9/1/2020,205.9,9/1/2020,367.4,9/1/2020,880,9/1/2020,452.2,9/8/2020,264.9,9/7/2020,29.83,9/8/2020,171.22,9/8/2020,115.8,9/8/2020,84.22,9/8/2020,81.35,9/8/2020,146.54,9/7/2020,26.42,9/1/2020,187.6,9/8/2020,162.11,9/1/2020,238.4
9/14/2020,"1,819.73",9/7/2020,219.4,9/7/2020,208,9/7/2020,203.9,9/7/2020,963.7,9/7/2020,100.2,9/7/2020,88.3,9/7/2020,249.32,8/31/2020,876.6,8/31/2020,"1,058.50",8/31/2020,96.5,8/31/2020,975.4,9/7/2020,167.3,9/7/2020,298.9,9/7/2020,580.8,8/31/2020,"2,356.00",9/7/2020,142.2,9/7/2020,92.7,9/7/2020,140.4,9/4/2020,70.3,9/7/2020,98.4,8/31/2020,"9,203",9/4/2020,44.96,9/7/2020,57.5,9/4/2020,3.764,9/4/2020,6.684,8/31/2020,206.6,8/31/2020,369.1,8/31/2020,882.6,8/31/2020,455.6,9/7/2020,269.5,9/4/2020,29.25,9/7/2020,170.93,9/7/2020,116,9/7/2020,85.46,9/7/2020,81.62,9/7/2020,148.26,9/4/2020,26.3,8/31/2020,189.7,9/7/2020,163.64,8/31/2020,238
9/11/2020,"1,822.51",9/4/2020,214.9,9/4/2020,205.2,9/4/2020,200.6,9/4/2020,932.1,9/4/2020,97.6,9/4/2020,86.2,9/4/2020,240.83,8/28/2020,870.2,8/28/2020,"1,037.00",8/28/2020,98.3,8/28/2020,965,9/4/2020,159.05,9/4/2020,295,9/4/2020,573.6,8/28/2020,"2,328.00",9/4/2020,137.6,9/4/2020,90.3,9/4/2020,137.3,9/3/2020,70.38,9/4/2020,98,8/28/2020,"9,224",9/3/2020,45.44,9/4/2020,56.9,9/3/2020,3.808,9/3/2020,6.686,8/28/2020,206.7,8/28/2020,365.6,8/28/2020,884,8/28/2020,448.7,9/4/2020,265.9,9/3/2020,29.32,9/4/2020,164.56,9/4/2020,115.1,9/4/2020,83.74,9/4/2020,79.82,9/4/2020,145.36,9/3/2020,25.91,8/28/2020,188.5,9/4/2020,163.59,8/28/2020,237.6
9/10/2020,"1,823.13",9/3/2020,213.1,9/3/2020,204.3,9/3/2020,198.6,9/3/2020,950.9,9/3/2020,97.4,9/3/2020,85.5,9/3/2020,237.45,8/27/2020,888.2,8/27/2020,"1,043.00",8/27/2020,98.2,8/27/2020,973.8,9/3/2020,165,9/3/2020,298.8,9/3/2020,600,8/27/2020,"2,333.00",9/3/2020,138.8,9/3/2020,90.4,9/3/2020,138.5,9/2/2020,72.98,9/3/2020,97.1,8/27/2020,"9,089",9/2/2020,46.32,9/3/2020,58,9/2/2020,3.996,9/2/2020,6.695,8/27/2020,209.1,8/27/2020,368.4,8/27/2020,894.4,8/27/2020,453.1,9/3/2020,264.3,9/2/2020,29.36,9/3/2020,162.51,9/3/2020,113.7,9/3/2020,84.58,9/3/2020,80.28,9/3/2020,145.56,9/2/2020,25.74,8/27/2020,188.7,9/3/2020,160.87,8/27/2020,239
9/9/2020,"1,837.41",9/2/2020,216,9/2/2020,207.5,9/2/2020,201,9/2/2020,965.8,9/2/2020,99.4,9/2/2020,86.7,9/2/2020,242.29,8/26/2020,887.4,8/26/2020,"1,046.00",8/26/2020,99.6,8/26/2020,973.8,9/2/2020,163.4,9/2/2020,300.1,9/2/2020,637,8/26/2020,"2,375.00",9/2/2020,136.4,9/2/2020,92.5,9/2/2020,140.3,9/1/2020,72.38,9/2/2020,100.5,8/26/2020,"9,263",9/1/2020,45.1,9/2/2020,60,9/1/2020,3.989,9/1/2020,6.716,8/26/2020,208.9,8/26/2020,367,8/26/2020,904.2,8/26/2020,454.3,9/2/2020,266.2,9/1/2020,29.5,9/2/2020,164.18,9/2/2020,113.8,9/2/2020,85.36,9/2/2020,81.76,9/2/2020,148.5,9/1/2020,25.23,8/26/2020,192.4,9/2/2020,159.86,8/26/2020,240
9/8/2020,"1,798.79",9/1/2020,214.1,9/1/2020,209,9/1/2020,202,9/1/2020,960,9/1/2020,98.2,9/1/2020,85.2,9/1/2020,239.74,8/25/2020,896.4,8/25/2020,"1,046.00",8/25/2020,101.3,8/25/2020,961.4,9/1/2020,162.3,9/1/2020,295,9/1/2020,652.8,8/25/2020,"2,306.00",9/1/2020,135.3,9/1/2020,90.9,9/1/2020,138.7,8/31/2020,71.84,9/1/2020,100.25,8/25/2020,"9,039",8/31/2020,44.81,9/1/2020,60.3,8/31/2020,4.072,8/31/2020,6.751,8/25/2020,209.6,8/25/2020,363.7,8/25/2020,898.4,8/25/2020,415.1,9/1/2020,260.2,8/31/2020,29.36,9/1/2020,162.46,9/1/2020,111.4,9/1/2020,85.66,9/1/2020,83.35,9/1/2020,146.98,8/31/2020,25.41,8/25/2020,189.4,9/1/2020,157.85,8/25/2020,235.8
